web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,garage,land_area,building_area,price
1716899306-110,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1045,Rumah 3 Lantai LUAS Nyaman Jalan Lebar STRATEGIS Murah di PETOJO Jakpus,"Petojo, Jakarta Pusat",9,6,,345 m²,588 m²,Rp 10 Miliar
1716899306-111,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1045,"di Jalan pam baru,tanah abang,bendungan hilir,jakarta pusat, Jakarta Pusat","Bendungan Hilir, Jakarta Pusat",1,1,,276 m²,100 m²,"Rp 7,5 Miliar"
1716899306-112,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1045,Rumah Lama di Menteng Dilepas Cepat / harga BU !!,"Menteng, Jakarta Pusat",6,,,632 m²,300 m²,Rp 35 Miliar
1716899306-113,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1045,"Promo.. Kos 100 Kamar Terisi Penuh Jl. Kramat, Jakarta Pusat","Kramat, Jakarta Pusat",99,51,6,774 m²,1553 m²,"Rp 16,5 Miliar"
1716899306-114,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1045,Rumah bagus terawat di cempaka putih,"Cempaka Putih, Jakarta Pusat",7,5,3,532 m²,231 m²,"Rp 13,3 Miliar"
1716899306-115,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1045,"Rumah Asri di lingkungan Elit TERMURAH, Jl. Bojonegoro, Menteng","Menteng, Jakarta Pusat",6,4,4,555 m²,400 m²,Rp 20 Miliar
1716899306-116,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1045,Cosmo Mansion Apartemen,"Thamrin, Jakarta Pusat",3,3,,90 m²,,"Rp 3,5 Miliar"
1716899306-117,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1045,"Apartemen Boutique Kemayoran lokasi strategis di Jakarta Pusat,","Kemayoran, Jakarta Pusat",2,1,2,50 m²,50 m²,Rp 45 Juta
1716899306-118,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1045,"(SEJARAH SOEKARNO) RUMAH 18X34 616METER, 25KMR,UTK.KOST,HOTEL,GUDANG,SHM.","Gajah Mada, Jakarta Pusat",25,20,6,616 m²,1500 m²,Rp 15 Miliar
1716899306-119,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1045,Rumah siap huni Cempaka Putih...bbs banjir....,"Cempaka Putih, Jakarta Pusat",5,3,3,240 m²,300 m²,"Rp 5,5 Miliar"
1716899306-120,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1045,"Rumah  di jalan Kebon Kacang baru Renovasi, lokasi strategis, harga Nego","Kebon Kacang, Jakarta Pusat",4,4,2,176 m²,350 m²,Rp 11 Miliar
1716899312-121,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,rumah siap huni,"Menteng, Jakarta Pusat",3,3,2,400 m²,400 m²,Rp 19 Miliar
1716899312-122,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,Rumah Cantik Siap Huni Jalan Besar Lux Akses ke Tempat Strategis,"Menteng, Jakarta Pusat",4,4,2,745 m²,600 m²,Rp 62 Miliar
1716899312-123,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,"Rumah tua di menteng, posisi huk,jakarta pusat","Menteng, Jakarta Pusat",7,3,,518 m²,348 m²,Rp 36 Miliar
1716899312-124,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,Rumah Lama Di Roxi,"Roxy, Jakarta Pusat",4,2,1,335 m²,170 m²,"Rp 13,5 Miliar"
1716899312-125,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,Penginapan Bagus occuoancy Rate 90 Diarea Pasar Baru Jak pus,"Sawah Besar, Jakarta Pusat",31,31,9,355 m²,1600 m²,Rp 20 Miliar
1716899312-126,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,"Rumah Siap Huniluas, Dijual Cepat di Batanghari, Cideng Barat,","Cideng, Jakarta Pusat",6,2,1,331 m²,256 m²,Rp 11 Miliar
1716899312-127,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,MENTENG Jln. Bojonegoro,"Menteng, Jakarta Pusat",7,7,2,555 m²,600 m²,Rp 20 Miliar
1716899312-128,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,Rumah Tenang di Jalan Rokan,"Cideng, Jakarta Pusat",4,2,,360 m²,300 m²,"Rp 7,9 Miliar"
1716899312-129,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,Kramat Senen - Beli Rumah Dapat Ruko Harga Di Bawah Pasaran,"Kramat, Jakarta Pusat",104,89,3,774 m²,1553 m²,"Rp 22,7 Miliar"
1716899312-130,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,rumah komplek elite MENTENG JAKARTA PUSAT,"Menteng, Jakarta Pusat",11,5,4,640 m²,500 m²,Rp 49 Miliar
1716899312-131,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,"Rumah Tua Hitung Tanah Jl Mendut Menteng Proklamasi, Menteng ST-R786","Menteng, Jakarta Pusat",,,,901 m²,,Rp 45 Miliar
1716899312-132,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,"Rumah dibawah harga pasar,  di Menteng,  Jakpus","Menteng, Jakarta Pusat",8,8,2,555 m²,600 m²,Rp 22 Miliar
1716899312-133,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,Rumah 2 Lantai Daerah Gajah Mada,"Gajah Mada, Jakarta Pusat",7,3,,176 m²,88 m²,Rp 2 Miliar
1716899312-134,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,Rumah bisnis/ usaha,"Kemayoran, Jakarta Pusat",9,5,1,366 m²,300 m²,Rp 9 Miliar
1716899312-135,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,Rumah Murah Dan jarang ada di Menteng...!!!,"Menteng, Jakarta Pusat",4,4,1,766 m²,383 m²,"Rp 38,5 Miliar"
1716899312-136,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,**Corona Sale Rumah  Menteng elite jual cepat lokasi quiet,"Menteng, Jakarta Pusat",7,2,6,714 m²,435 m²,Rp 48 Miliar
1716899312-137,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,Springhill townhouse 10x18 4 lantai furnish bagus,"Kemayoran, Jakarta Pusat",4,5,4,180 m²,600 m²,"Rp 9,5 Miliar"
1716899312-138,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,Ruko jln belakang Pasar Baru,"Pasar Baru, Jakarta Pusat",3,2,,188 m²,400 m²,Rp 4 Miliar
1716899312-139,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,Rumah Kost Elite Jakarta Pusat,"Kramat, Jakarta Pusat",105,89,,774 m²,1500 m²,Rp 25 Miliar
1716899312-140,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1044,Rumah di pusat jakarta yg strategis dekat fasiltas umum,"Bungur, Jakarta Pusat",6,3,1,161 m²,220 m²,"Rp 3,9 Miliar"
1716899317-141,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,Rumah cocok untuk office..,"Cikini, Jakarta Pusat",4,3,,406 m²,400 m²,"Rp 26,4 Miliar"
1716899317-142,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,"Rumah Tua Jalan Kramat 2, Kwitang Jakarta Pusat","Kramat, Jakarta Pusat",1,1,,550 m²,500 m²,Rp 12 Miliar
1716899317-143,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,"Rumah Cantik,Bagus,siap huni di Jakarta Pusat","Cempaka Putih, Jakarta Pusat",3,3,,179 m²,303 m²,"Rp 8,25 Miliar"
1716899317-144,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,Rumah Siap Huni Asri dan Terawat Di Benhil Jakarta Pusat,"Pejompongan, Jakarta Pusat",7,8,7,730 m²,600 m²,Rp 40 Miliar
1716899317-145,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,"Rumah Hitung Tanah di Jl Petojo Enclek, Petojo Selatan, Jakarta Pusat. Turun Harga","Petojo, Jakarta Pusat",3,2,2,524 m²,300 m²,"Rp 8,7 Miliar"
1716899317-146,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,"Prestigious House & Rare at Menteng, Center Jakarta","Menteng, Jakarta Pusat",4,3,4,1409 m²,1500 m²,Rp 150 Miliar
1716899317-147,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,Rumah mewah  Jalan Mangunsarkoro Menteng,"Menteng, Jakarta Pusat",7,5,,720 m²,1000 m²,Rp 59 Miliar
1716899317-148,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,Jl Kampung Bali XII Tanah Abang - Rumah Strategis,"Tanah Abang, Jakarta Pusat",10,3,2,309 m²,540 m²,"Rp 8,5 Miliar"
1716899317-149,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,Rumah di daerah Kebon Kacang Jakarta Pusat,"Tanah Abang, Jakarta Pusat",5,4,,174 m²,200 m²,"Rp 6,6 Miliar"
1716899317-150,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,RUMAH KOS KOSAN STRATEGISVC  3 LANTAI,"Kramat, Jakarta Pusat",105,80,,778 m²,1500 m²,Rp 23 Miliar
1716899317-151,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,Rumah mewah Teuku Umar Menteng,"Menteng, Jakarta Pusat",6,5,1,1753 m²,1400 m²,Rp 260 Miliar
1716899317-152,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,"di Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",,,,400 m²,,Rp 55 Miliar
1716899317-153,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,Bendungan Asahan - Bendungan Ilir,"Bendungan Hilir, Jakarta Pusat",4,4,,135 m²,300 m²,Rp 6 Miliar
1716899317-154,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,"Rumah 1 lantai hitung tanah ,di Kemayoran, jakarta pusat","Kemayoran, Jakarta Pusat",3,2,,599 m²,350 m²,"Rp 5,3 Miliar"
1716899317-155,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,Rumah Kokoh Strategis di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",6,4,1,185 m²,350 m²,"Rp 4,9 Miliar"
1716899317-156,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,Rumah Lux 2 Lt. Di Kawasan Elit Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",4,3,2,660 m²,750 m²,Rp 42 Miliar
1716899317-157,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,Rumah Siap Dan Nyaman di Jalan Palang Merah Roxy Jakarta Pusat,"Roxy, Jakarta Pusat",3,2,1,117 m²,140 m²,Rp 2 Miliar
1716899317-158,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,"Rumah Strategis luas 100 m2 di Bendungan Hilir, lebar jalan 2 mobil,terdapat fasilitas carport 2 mobil. Hub: 0813-1838-1838.","Bendungan Hilir, Jakarta Pusat",4,2,2,100 m²,100 m²,"Rp 5,5 Miliar"
1716899317-159,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,Rumah Garut Menteng,"Menteng, Jakarta Pusat",4,4,2,662 m²,448 m²,Rp 35 Miliar
1716899317-160,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1043,"Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",4,3,4,555 m²,200 m²,"Rp 18,5 Miliar"
1716899322-161,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Rumah lama area komersil,"Menteng, Jakarta Pusat",3,3,,596 m²,190 m²,Rp 60 Miliar
1716899322-162,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Rumah Hoek 2 Lantai Cempaka Putih 15x28,"Cempaka Putih, Jakarta Pusat",7,4,6,419 m²,400 m²,"Rp 13,5 Miliar"
1716899322-163,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Rumah Baru Minimalis Keren Cempaka Putih 10x18,"Cempaka Putih, Jakarta Pusat",4,4,3,186 m²,280 m²,"Rp 6,9 Miliar"
1716899322-164,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Rumah Kosan Besar Cempaka Putih 3 Lantai Uk.23x25,"Cempaka Putih, Jakarta Pusat",45,32,1,584 m²,836 m²,"Rp 10,3 Miliar"
1716899322-165,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Rumah Megah 2 Lantai Cempaka Putih Uk.14x24,"Cempaka Putih, Jakarta Pusat",3,3,4,340 m²,400 m²,Rp 12 Miliar
1716899322-166,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Rumah Siap Huni,"Menteng, Jakarta Pusat",5,4,2,769 m²,514 m²,Rp 40 Miliar
1716899322-167,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,"Rumah di Jl. HOS Cokroaminoto, Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",3,2,1,596 m²,190 m²,Rp 55 Miliar
1716899322-168,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Rumah Kokoh Dekat Pusat Bisnis Sudirman,"Bendungan Hilir, Jakarta Pusat",3,2,2,132 m²,160 m²,"Rp 5,5 Miliar"
1716899322-169,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Rumah di Jl. Ekonomi Karang Anyar Jakarta Pusat,"Sawah Besar, Jakarta Pusat",3,2,,119 m²,98 m²,"Rp 1,35 Miliar"
1716899322-170,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,"Rumah 1,5 lantai di Petojo(Al)","Gambir, Jakarta Pusat",6,3,,360 m²,275 m²,Rp 9 Miliar
1716899322-171,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Rumah bebas banjir cempaka putih tengah..turun harga...harga spesial...nego...081807791114,"Cempaka Putih, Jakarta Pusat",4,4,4,396 m²,450 m²,Rp 6 Miliar
1716899322-172,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,"Rumah 2Lantai, Lokasi Bebas Banjir dekat area perkantoran","Gajah Mada, Jakarta Pusat",7,3,1,87 m²,180 m²,"Rp 1,6 Miliar"
1716899322-173,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Rumah Jalan utama Tanah Abang Jakarta pusat,"Kebon Kacang, Jakarta Pusat",3,2,1,54 m²,135 m²,Rp 5 Miliar
1716899322-174,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,@Rumah termurah 2 Lantai Cideng dan tempat usaha jakarta pusat,"Cideng, Jakarta Pusat",,,,175 m²,,"Rp 10,4 Miliar"
1716899322-175,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Rumah mewah 3 lt + Kolam Renang di dekat Hotel Acacia Kramat. SHM,"Kramat, Jakarta Pusat",6,6,,376 m²,600 m²,"Rp 12,5 Miliar"
1716899322-176,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Jual Cepat Rumah + Kos - kosan 18 Kamar Terisi Penuh di kebon Kacang Tanah Abang Jakarta Pusat,"Tanah Abang, Jakarta Pusat",18,5,,222 m²,200 m²,Rp 12 Miliar
1716899322-177,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,RUMAH LAMA LUAS  ZONA K1,"Kramat, Jakarta Pusat",4,2,,1178 m²,400 m²,Rp 52 Miliar
1716899322-178,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Rumah Kosan di Salemba Ada 25 Kamar Tidur,"Salemba, Jakarta Pusat",25,,,300 m²,600 m²,"Rp 9,5 Miliar"
1716899322-179,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Murah Rumah Tua Cempaka Putih Uk.20x25,"Cempaka Putih, Jakarta Pusat",17,17,5,500 m²,247 m²,Rp 9 Miliar
1716899322-180,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1042,Rumah 2.95 M Garuda Kemayoran Jakarta Pusat,"Kemayoran, Jakarta Pusat",4,3,,181 m²,181 m²,"Rp 2,95 Miliar"
1716899330-181,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,"Rumah Town House Royalton, Kemayoran Jakarta Pusat. Murah","Kemayoran, Jakarta Pusat",4,4,3,200 m²,650 m²,"Rp 8,5 Miliar"
1716899330-182,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Jual Rumah di Menteng Jalan Lembang,"Menteng, Jakarta Pusat",5,6,,490 m²,500 m²,Rp 40 Miliar
1716899330-183,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Rumah Menteng,"Menteng, Jakarta Pusat",6,3,,316 m²,189 m²,Rp 20 Miliar
1716899330-184,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,"Rumah Murah Baru daerah Cempaka Putih, Senen, Kemayoran LT 73 m2, 2 Lantai, Garasi 1 Mobil, cocok untuk UKMK, Usaha Online, Kantor, Tinggal, dll","Bungur, Jakarta Pusat",3,2,1,73 m²,108 m²,"Rp 1,5 Miliar"
1716899330-185,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Ruko Strategis Cempaka Putih,"Cempaka Putih, Jakarta Pusat",3,,,359 m²,660 m²,"Rp 17,5 Miliar"
1716899330-186,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Menteng townhouse,"Menteng, Jakarta Pusat",3,3,,315 m²,500 m²,"Rp 19,5 Miliar"
1716899330-187,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Rumah Hook kebon jeruk.jakarta pusat. Hadap Taman Tinggi Dari Jalan,"Gajah Mada, Jakarta Pusat",3,4,1,76 m²,216 m²,"Rp 1,65 Miliar"
1716899330-188,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Rumah tua hitung tanah di cempaka putih tengah Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",2,2,2,200 m²,200 m²,"Rp 6,5 Miliar"
1716899330-189,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Jual cepat rumah 3 kamar. Jl. Cempaka putih timur. Jakpus,"Cempaka Putih, Jakarta Pusat",3,3,2,137 m²,200 m²,"Rp 3,8 Miliar"
1716899330-190,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Rumah Tua Butuh cepat owner mau lebaran,"Menteng, Jakarta Pusat",11,6,,1081 m²,500 m²,Rp 120 Miliar
1716899330-191,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,"Salemba rumah kost good investasi,jakarta pusat","Salemba, Jakarta Pusat",20,10,2,240 m²,200 m²,"Rp 5,5 Miliar"
1716899330-192,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Rumah Asri Dikomplek Elit,"Pejompongan, Jakarta Pusat",3,3,4,450 m²,350 m²,Rp 17 Miliar
1716899330-193,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Rumah Johar Baru Akses 2 mobil Kawasan Favorit,"Johar Baru, Jakarta Pusat",4,3,,418 m²,418 m²,"Rp 5,5 Miliar"
1716899330-194,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Rumah Resto Furnished Cakep Kramat Uk.12x30,"Johar Baru, Jakarta Pusat",3,3,,300 m²,320 m²,Rp 7 Miliar
1716899330-195,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Rumah di Sawah Besar,"Sawah Besar, Jakarta Pusat",2,1,,120 m²,98 m²,"Rp 1,35 Miliar"
1716899330-196,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Rumah klasik murah cempaka putih,"Cempaka Putih, Jakarta Pusat",3,3,1,200 m²,200 m²,Rp 6 Miliar
1716899330-197,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Rumah hitung tanah kramat sentiong Jakarta pusat,"Kramat, Jakarta Pusat",2,11,,948 m²,200 m²,"Rp 12,3 Miliar"
1716899330-198,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Rumah klasik daerah danau poso turun harga dari Rp. 22 M jadi Rp. 20 M,"Pejompongan, Jakarta Pusat",5,3,4,367 m²,400 m²,Rp 20 Miliar
1716899330-199,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,Dijual Atau Fo Sale Elite Menteng House Best For Investment,"Menteng, Jakarta Pusat",5,5,3,950 m²,1100 m²,Rp 105 Miliar
1716899330-200,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1041,"Rumah Asri di Lingkungan Super Elite Jl. Teuku Umar, Menteng","Menteng, Jakarta Pusat",6,4,11,950 m²,1000 m²,Rp 115 Miliar
1716899350-201,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,MENTENG,"Menteng, Jakarta Pusat",4,3,,500 m²,725 m²,Rp 50 Miliar
1716899350-202,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,"(GA10983-HR) Rumah Lama, Hitung Tanah, Bisa Untuk Kantor, Hook di Pejompongan","Bendungan Hilir, Jakarta Pusat",2,1,,432 m²,250 m²,Rp 45 Miliar
1716899350-203,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,(GA12212-MD) Rumah hadap Selatan di Bendungan Hilir,"Bendungan Hilir, Jakarta Pusat",4,4,,432 m²,400 m²,Rp 40 Miliar
1716899350-204,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,Rumah di Glodok,"Glodok, Jakarta Pusat",4,3,4,224 m²,180 m²,"Rp 3,98 Miliar"
1716899350-205,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,MENTENG AREA,"Menteng, Jakarta Pusat",3,2,,278 m²,500 m²,"Rp 29,5 Miliar"
1716899350-206,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,Guest Room And Apartment @ Menteng,"Menteng, Jakarta Pusat",29,29,12,1640 m²,3000 m²,Rp 185 Miliar
1716899350-207,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,MENTENG TOWN HOUSE,"Menteng, Jakarta Pusat",4,4,4,287 m²,726 m²,Rp 19 Miliar
1716899350-208,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,TOWN HOUSE MENTENG,"Menteng, Jakarta Pusat",3,3,2,235 m²,520 m²,Rp 20 Miliar
1716899350-209,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,"Rumah Modern  di Bendungan Hilir, Jakarta Pusat","Bendungan Hilir, Jakarta Pusat",5,4,,239 m²,400 m²,Rp 9 Miliar
1716899350-210,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,"RUMAH TUA DI SPOOR BUNGUR, 10X23 230METER, BISA BANGUN 4RUMAH.SHM","Bungur, Jakarta Pusat",2,1,,230 m²,85 m²,"Rp 2,2 Miliar"
1716899350-211,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,"Town House Double Decker Springhill , Furnish Bagus dan Lokasi Strategis","Kemayoran, Jakarta Pusat",3,3,1,120 m²,460 m²,"Rp 5,8 Miliar"
1716899350-212,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,Langsung Tawar Rumah tenang di Menteng.,"Menteng, Jakarta Pusat",4,4,6,662 m²,448 m²,Rp 35 Miliar
1716899350-213,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,Lokasi Strategis Cocok untuk Usaha atau Gudang dekat dengan Pusat Grosir Tanah Abang,"Tanah Abang, Jakarta Pusat",3,2,3,276 m²,200 m²,"Rp 13,5 Miliar"
1716899350-214,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,"Rumah 2 Lantai Classy Luxurious di Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",5,3,8,1100 m²,920 m²,Rp 110 Miliar
1716899350-215,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,Dijual Rumah 1 Lantai Luas Dan Termurah di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",4,4,8,909 m²,600 m²,Rp 58 Miliar
1716899350-216,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,"Townhouse Mewah the Stature, Kebon Sirih Menteng Jakarta Pusat","Menteng, Jakarta Pusat",4,4,2,280 m²,280 m²,"Rp 31,1 Miliar"
1716899350-217,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,"Super Murah Rumah Mewah 2 Lantai di Kesehatan, Petojo, Cideng, Jakarta Pusat.","Cideng, Jakarta Pusat",4,4,,319 m²,250 m²,"Rp 13,5 Miliar"
1716899350-218,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1040,Rumah Kost di Dwiwarna,"Karang Anyar, Jakarta Pusat",11,11,3,184 m²,208 m²,"Rp 3,95 Miliar"
