web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,garage,land_area,building_area,price
1716908166-2438,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=688,Rumah di Komplek Cempaka Putih Tengah. Area Strategis.,"Cempaka Putih, Jakarta Pusat",5,2,2,209 m²,150 m²,"Rp 4,6 Miliar"
1716908166-2439,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=688,Dijual Cepat Rumah Di Daerah Rawasari Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",5,3,,359 m²,308 m²,Rp 6 Miliar
1716908166-2440,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=688,"Rumah 3 Lantai Bagus Unfurnished SHM di Gunung Sahari, Jakarta Pusat","Gunung Sahari, Jakarta Pusat",4,3,,60 m²,150 m²,"Rp 1,25 Miliar"
1716908175-2441,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Rumah Bagus 2 Lantai SHM Daerah Petojo Sabangan RM180,"Petojo, Jakarta Pusat",12,6,2,420 m²,300 m²,Rp 12 Miliar
1716908175-2442,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Dijual Rumah Lokasi Strategis Di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",5,4,,264 m²,292 m²,"Rp 18,5 Miliar"
1716908175-2443,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,"Dijual Rumah 3 Lantai Berikut Furniture,di Hos Cokroaminoto (NV)","Menteng, Jakarta Pusat",19,19,20,1663 m²,3200 m²,Rp 135 Miliar
1716908175-2444,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Rumah Pinggir Jalan Raya Akses Lebar Dijual di Menteng Jakpus,"Menteng, Jakarta Pusat",15,6,,947 m²,739 m²,Rp 39 Miliar
1716908175-2445,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Rumah Cantik Brand New Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,1,216 m²,300 m²,"Rp 7,8 Miliar"
1716908175-2446,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Rumah Di Daerah Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",3,3,,291 m²,194 m²,Rp 19 Miliar
1716908175-2447,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,For Sale Rumah Mewah Modern 2 Lantai Ada Kolam Renang Di Bendungan Hilir Jakarta Pusat,"Tanah Abang, Jakarta Pusat",5,5,4,487 m²,745 m²,Rp 20 Miliar
1716908175-2448,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,"Di Jual Rumah 2 lantai di cideng, Jalan Lebar, Siap Huni","Petojo, Jakarta Pusat",4,,,370 m²,450 m²,Rp 12 Miliar
1716908175-2449,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Rumah Mewah Dijual Jl. Teuku Umar Menteng,"Menteng, Jakarta Pusat",10,10,12,2629 m²,1724 m²,Rp 380 Miliar
1716908175-2450,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Menteng Rumah Vintage Dan Cozy Area Premium Dkt Taman,"Menteng, Jakarta Pusat",6,6,1,592 m²,365 m²,Rp 70 Miliar
1716908175-2451,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Menteng Modern Glass House Elegant And Cozy By Andra Matin,"Menteng, Jakarta Pusat",4,5,9,1000 m²,1250 m²,Rp 105 Miliar
1716908175-2452,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Rumah Tua Dijual Jl. Cemara Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",,,,250 m²,,Rp 30 Miliar
1716908175-2453,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,"Dijual Rumah Kost Jl. Gajah Mada, Jakarta Pusat","Hasyim Ashari, Jakarta Pusat",23,8,,94 m²,450 m²,"Rp 6,9 Miliar"
1716908175-2454,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Rumah Mewah Siap Huni Full Furnished Hoek di Cempaka Putih,"Cempaka Putih, Jakarta Pusat",5,5,6,842 m²,1000 m²,Rp 30 Miliar
1716908175-2455,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Dijual Rumah 5 BR Furnished di Bendungan hillir Jaksel SHM,"Bendungan Hilir, Jakarta Pusat",5,5,5,185 m²,370 m²,"Rp 8,5 Miliar"
1716908175-2456,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Rumah Luas Pinggir Jalan Dijual Di Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",5,2,1,209 m²,150 m²,"Rp 4,5 Miliar"
1716908175-2457,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,"Rumah 2lt, Jl Kartini, Sawah Besar, Jakarta, Kamar Banyak, Luas","Sawah Besar, Jakarta Pusat",6,2,,252 m²,228 m²,"Rp 5,5 Miliar"
1716908175-2458,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Rumah di Kebon Kacang Dengan Kolam Renang,"Kebon Kacang, Jakarta Pusat",7,7,3,492 m²,1000 m²,"Rp 19,8 Miliar"
1716908175-2459,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,Rumah di Sukabumi Menteng Luas 344m Siap Huni,"Menteng, Jakarta Pusat",5,4,,344 m²,260 m²,"Rp 29,5 Miliar"
1716908175-2460,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=687,"Dijual Rumah di Bawah Njop di Pasar Baru, Jakarta Pusat","Pasar Baru, Jakarta Pusat",7,5,1,150 m²,350 m²,"Rp 3,2 Miliar"
1716908181-2461,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Dijual Rumah Kost Harmoni Jakarta Pusat,"Harmoni, Jakarta Pusat",,,,450 m²,,"Rp 6,95 Miliar"
1716908181-2462,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Dijual Rumah Mewah Menteng Dilengkapi Kolam Renang Hadap Timur,"Menteng, Jakarta Pusat",4,4,2,650 m²,800 m²,Rp 60 Miliar
1716908181-2463,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,DIJUAL RUMAH TUA ITUNG TANAH DI BUNGUR BESAR PERCETAKAN NEGARA JAKARTA PUSAT,"Bungur, Jakarta Pusat",,,,190 m²,,"Rp 2,7 Miliar"
1716908181-2464,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,"Rumah Dijual Kemayoran, Luas 11x15 Meter, Kode 18583 Yn","Kemayoran, Jakarta Pusat",3,3,,165 m²,220 m²,"Rp 2,3 Miliar"
1716908181-2465,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Dijual Rumah Kost Cantik Harmoni  Rp 6.95 M Nego Rumah 5 Lantai HGB Baru Timur,"Harmoni, Jakarta Pusat",23,8,1,94 m²,450 m²,"Rp 6,95 Miliar"
1716908181-2466,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Dijual Rumah Jl Subang Menteng Jakarta Pusat 4+2 Kamar Tidur,"Menteng, Jakarta Pusat",4,4,2,660 m²,800 m²,Rp 39 Miliar
1716908181-2467,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,"Rumah Kost 5 Lantai - 32 Kamar, Lokasi Premium, di Tanah Abang","Tanah Abang, Jakarta Pusat",32,32,2,106 m²,506 m²,"Rp 10,9 Miliar"
1716908181-2468,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Rumah Bebas Banjir Di Gunung Sahari Jakarta Pusat S6652,"Gunung Sahari, Jakarta Pusat",4,3,1,118 m²,200 m²,"Rp 2,75 Miliar"
1716908181-2469,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Rumah Di Serdang Baru Kemayoran Jakarta Pusat,"Kemayoran, Jakarta Pusat",4,2,,213 m²,100 m²,"Rp 2,55 Miliar"
1716908181-2470,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Rumah mewah minimalis siap huni,"Sumur Batu, Jakarta Pusat",5,5,3,293 m²,500 m²,"Rp 7,6 Miliar"
1716908181-2471,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Rumah mewah di jl. Intan raya kemayoran jakpus,"Kemayoran, Jakarta Pusat",4,4,2,293 m²,430 m²,"Rp 5,6 Miliar"
1716908181-2472,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,"Rumah Hitung Tanah Di Jalan Cemara,Menteng","Menteng, Jakarta Pusat",3,2,3,391 m²,,Rp 28 Miliar
1716908181-2473,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,cempaka baru kemayoran layak huni strategis sangat ekonomis cepat,"Kemayoran, Jakarta Pusat",4,3,1,162 m²,300 m²,"Rp 3,1 Miliar"
1716908181-2474,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Dijual Hunian Rumah Tinggal Mewah Menteng Harga Miring,"Menteng, Jakarta Pusat",4,4,4,264 m²,292 m²,"Rp 18,5 Miliar"
1716908181-2475,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Rumah tua lokasi premium @Jl. Ternate (Roxy) kawasan bisnis!!!,"Cideng, Jakarta Pusat",3,3,2,317 m²,250 m²,Rp 9 Miliar
1716908181-2476,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Cb110 Rumah Daerah Menteng Dengan 5 Kamar Dijual,"Menteng, Jakarta Pusat",5,4,1,492 m²,400 m²,Rp 42 Miliar
1716908181-2477,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Jual Rumah Bagus Siap Huni di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",3,3,,330 m²,600 m²,Rp 33 Miliar
1716908181-2478,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Jual Rumah Bagus Siap Huni Di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",6,6,,680 m²,700 m²,Rp 55 Miliar
1716908181-2479,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Jual Rumah Siap Huni Di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",5,3,,748 m²,500 m²,Rp 80 Miliar
1716908181-2480,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=686,Jual Rumah Hitung Tanah Lokasi Strategis Di Menteng,"Menteng, Jakarta Pusat",5,5,,1446 m²,1000 m²,Rp 70 Miliar
1716908188-2481,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Dijual Rumah Baru Modern di Cempaka putih Siap Huni,"Cempaka Putih, Jakarta Pusat",4,4,2,180 m²,280 m²,"Rp 7,25 Miliar"
1716908188-2482,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Rumah Di Daerah Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",3,3,,291 m²,194 m²,Rp 19 Miliar
1716908188-2483,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Dijual 2 Unit Rumah Hitung Tanah Di Area Menteng,"Menteng, Jakarta Pusat",4,,,1446 m²,700 m²,Rp 70 Miliar
1716908188-2484,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Rumah kokoh luas 716m s.pool best deal Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",5,5,6,716 m²,700 m²,Rp 55 Miliar
1716908188-2485,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Rumah di pejompongan Jakarta Pusat,"Bendungan Hilir, Jakarta Pusat",8,4,1,520 m²,650 m²,Rp 17 Miliar
1716908188-2486,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Rumah Menteng Cepat Lokasi Bagus Harga Menarik,"Menteng, Jakarta Pusat",8,8,7,555 m²,600 m²,Rp 21 Miliar
1716908188-2487,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Rumah Modern Topis di Penjompongan Jakarta Pusat,"Bendungan Hilir, Jakarta Pusat",4,4,4,234 m²,550 m²,Rp 16 Miliar
1716908188-2488,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Rumah Salemba 800 m2 kondisi bagus,"Salemba, Jakarta Pusat",5,5,3,820 m²,620 m²,Rp 37 Miliar
1716908188-2489,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Rumah Salemba 380 m2 kondisi bagus,"Salemba, Jakarta Pusat",4,2,1,387 m²,300 m²,Rp 13 Miliar
1716908188-2490,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Rumah Strategis Dan Bebas Banjir Di Petojo Gambir Jak Pus S6953,"Petojo, Jakarta Pusat",3,2,,133 m²,189 m²,"Rp 6,8 Miliar"
1716908188-2491,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,T803.rumah Baru Minimalis Modern Komp Bebas Banjir Cempaka Putih,"Cempaka Putih, Jakarta Pusat",5,5,3,180 m²,280 m²,"Rp 7,25 Miliar"
1716908188-2492,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,DIJUAL RUMAH KOST JAKARTA PUSAT,"Harmoni, Jakarta Pusat",23,8,2,94 m²,450 m²,"Rp 6,95 Miliar"
1716908188-2493,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Rumah murah di cideng jakarta pusat,"Cideng, Jakarta Pusat",4,3,3,368 m²,400 m²,"Rp 9,5 Miliar"
1716908188-2494,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Rumah Di Daerah Elit Menteng Jakarta Selatan S6932,"Menteng, Jakarta Pusat",9,9,5,925 m²,1585 m²,Rp 70 Miliar
1716908188-2495,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Rumah 2 Lantai Jual Cepat Butuh Renovasi Lokasi Tenang di Menteng,"Menteng, Jakarta Pusat",4,2,8,800 m²,450 m²,Rp 45 Miliar
1716908188-2496,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,"Rumah 2 Lantai Bagus Semi Furnished di Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",6,3,1,141 m²,145 m²,"Rp 3,75 Miliar"
1716908188-2497,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Dijual Rumah Vintage Menteng Yang Asri Dengan Halaman Luas,"Menteng, Jakarta Pusat",5,3,2,738 m²,400 m²,Rp 52 Miliar
1716908188-2498,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,"Di Jual Cepat Rumah Cempaka Putih Barat 

Luas tanah 13 x 20 = 260m2

Luas bangunan = 300m2","Cempaka Putih, Jakarta Pusat",4,4,2,260 m²,300 m²,"Rp 7,2 Miliar"
1716908188-2499,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Dijual Lahan Strategis Dibawah Njop,"Cempaka Putih, Jakarta Pusat",7,3,,601 m²,400 m²,Rp 12 Miliar
1716908188-2500,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=685,Gedung Tira Rasuna,"Karet Tengsin, Jakarta Pusat",,,,7000 m²,,Rp 750 Miliar
1716908197-2501,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Dijual Hunian Rumah Tinggal Menteng Yang Asri Di Lokasi Strategis,"Menteng, Jakarta Pusat",4,4,5,721 m²,536 m²,"Rp 57,7 Miliar"
1716908197-2502,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Springhill Townhouse Kemayoran - Semifurnish,"Kemayoran, Jakarta Pusat",3,3,,120 m²,300 m²,"Rp 5,5 Miliar"
1716908197-2503,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Rumah Sudah Renovasi Di Jual Cepat Semi Furnished #11,"Menteng, Jakarta Pusat",8,6,5,721 m²,536 m²,Rp 58 Miliar
1716908197-2504,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Dijual Hunian Rumah Menteng Yang Bagus Dan Nyaman Hadap Timur,"Menteng, Jakarta Pusat",4,4,2,680 m²,700 m²,Rp 55 Miliar
1716908197-2505,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Dijual Rumah 4 Lantai Bagus Cocok Buat Kantor/Kos,"Pasar Baru, Jakarta Pusat",8,4,6,250 m²,600 m²,"Rp 8,5 Miliar"
1716908197-2506,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Yusuf adiwinata menteng,"Menteng, Jakarta Pusat",5,3,,900 m²,1500 m²,Rp 107 Miliar
1716908197-2507,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Rumah tua wilayah menteng,"Menteng, Jakarta Pusat",1,1,,320 m²,320 m²,"Rp 22,4 Miliar"
1716908197-2508,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Rumah diwilayah tanah abang,"Tanah Abang, Jakarta Pusat",5,5,,233 m²,240 m²,"Rp 5,1 Miliar"
1716908197-2509,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Kost Terbaru daerah Tanah Abang,"Tanah Abang, Jakarta Pusat",10,10,,106 m²,506 m²,"Rp 12,7 Miliar"
1716908197-2510,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,"Mangunsarkoro rumah lama, Gol C, Menteng, dkt taman Suropati Bu","Menteng, Jakarta Pusat",4,4,4,730 m²,400 m²,Rp 57 Miliar
1716908197-2511,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Rumah Mewah Full Furnish di Jl Situbondo Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",5,3,2,785 m²,700 m²,Rp 74 Miliar
1716908197-2512,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Rumah Bagus Menteng Lokasi Strategis Lingkungan Elit di Jakarta Pusat,"Menteng, Jakarta Pusat",15,6,4,947 m²,739 m²,Rp 39 Miliar
1716908197-2513,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Rumah Bendungan Hilir Jakpus Pinggir Jalan Harga Murah Lokasi Strategis,"Bendungan Hilir, Jakarta Pusat",4,3,1,196 m²,231 m²,Rp 11 Miliar
1716908197-2514,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Rumah Menteng,"Menteng, Jakarta Pusat",4,4,2,264 m²,292 m²,"Rp 18,5 Miliar"
1716908197-2515,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Menteng Jakpus Rumah Mewah Marmer Klasik Halaman Luas Dijual,"Menteng, Jakarta Pusat",5,5,2,590 m²,900 m²,Rp 45 Miliar
1716908197-2516,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Rumah Mewah Lokasi Strategis Dekat Area Perkantoran Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,2,180 m²,280 m²,"Rp 7,25 Miliar"
1716908197-2517,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,"Rumah Tua Komplek Permata Angkasa Hitung Tanah - Lt: 243 m², Shm, 4.5m, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",3,2,1,243 m²,243 m²,"Rp 4,5 Miliar"
1716908197-2518,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Rumah Bagus Furnished SHM Rawasari Cempaka Putih,"Cempaka Putih, Jakarta Pusat",13,13,2,300 m²,250 m²,Rp 7 Miliar
1716908197-2519,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Dijual Hunian Rumah Mewah Menteng Tetanggaan Dengan Jalan Cendana,"Menteng, Jakarta Pusat",7,4,7,950 m²,600 m²,Rp 115 Miliar
1716908197-2520,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=684,Dijual Cepat Rumah Royalton Residences Kemayoran Mewah 4 Lantai,"Kemayoran, Jakarta Pusat",5,5,4,300 m²,475 m²,"Rp 11,5 Miliar"
1716908203-2521,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Di  Rumah Besar Luas Pinggir Jalan Dirawaselatan Jakarta Pusa,"Cempaka Putih, Jakarta Pusat",,,,500 m²,,"Rp 9,5 Miliar"
1716908203-2522,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Di jual rumah jakarta pusat,"Cideng, Jakarta Pusat",5,4,2,358 m²,200 m²,Rp 15 Miliar
1716908203-2523,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Rumah di Cempaka Putih SHM Bagus Hadap Selatan,"Cempaka Putih, Jakarta Pusat",13,9,3,290 m²,200 m²,Rp 7 Miliar
1716908203-2524,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Kos Kosan Fully Furnished Di Harmoni Premiere Residence Sc11475,"Petojo, Jakarta Pusat",23,8,,94 m²,450 m²,"Rp 6,95 Miliar"
1716908203-2525,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Murah Rumah di Cempaka Putih Hitung Tanah saja SHM Bagus,"Cempaka Putih, Jakarta Pusat",3,2,1,252 m²,200 m²,"Rp 4,6 Miliar"
1716908203-2526,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Rumah Cempaka Putih akses 4 Mobil,"Cempaka Putih, Jakarta Pusat",5,2,2,209 m²,150 m²,"Rp 4,7 Miliar"
1716908203-2527,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Rumah Hitung Tanah di Cempaka Putih strategis Dekat Jalan Raya,"Cempaka Putih, Jakarta Pusat",5,2,2,209 m²,150 m²,"Rp 4,6 Miliar"
1716908203-2528,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,"Rumah lingkungan tenang, depan taman, dekat Mangun sarkoro.","Menteng, Jakarta Pusat",4,3,2,676 m²,400 m²,"Rp 37,5 Miliar"
1716908203-2529,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Rumah di Pramuka Cempaka Putih SHM Bagus,"Cempaka Putih, Jakarta Pusat",6,4,2,317 m²,200 m²,"Rp 6,25 Miliar"
1716908203-2530,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Rumah Baru di Cempaka Putih 3 Lantai SHM Baru,"Cempaka Putih, Jakarta Pusat",3,3,1,45 m²,90 m²,"Rp 1,3 Miliar"
1716908203-2531,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Rumah di Jl. Kali Baru Timur - Nego sampai deal,"Senen, Jakarta Pusat",5,2,1,311 m²,190 m²,"Rp 4,8 Miliar"
1716908203-2532,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Rumah 2 lantai di Cempaka Putih Tengah   hitung tanah saja  Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",5,2,,209 m²,150 m²,"Rp 4,6 Miliar"
1716908203-2533,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Jual Cepat Rumah Mewah Bendungan Hilir Jakpus,"Bendungan Hilir, Jakarta Pusat",8,4,1,520 m²,650 m²,Rp 17 Miliar
1716908203-2534,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Di Jual Cepat Rumah Cempaka Putih Barat,"Cempaka Putih, Jakarta Pusat",4,4,2,260 m²,300 m²,Rp 6 Miliar
1716908203-2535,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Dijual Rumah Baru Design Modern Dalam Komplek Cempaka Putih,"Cempaka Putih, Jakarta Pusat",4,4,2,180 m²,280 m²,"Rp 7,25 Miliar"
1716908203-2536,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Cepat Bangunan Ex Klinik Di Kramat Senen Jakarta Pusat,"Kramat, Jakarta Pusat",5,,,419 m²,800 m²,"Rp 19,5 Miliar"
1716908203-2537,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Dijual Rumah 3 Lt di Percetakan Negara Johar Baru Jakarta Pusat,"Johar Baru, Jakarta Pusat",8,5,6,608 m²,375 m²,"Rp 12,5 Miliar"
1716908203-2538,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,"Rumah Dijual di Menteng, Bisa Bangun 7 Lantai","Menteng, Jakarta Pusat",6,3,2,646 m²,455 m²,Rp 30 Miliar
1716908203-2539,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Luxury House Menteng Di Jual Cepat Shm #22,"Menteng, Jakarta Pusat",5,4,4,1195 m²,650 m²,Rp 60 Miliar
1716908203-2540,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=683,Town House Springhill Hoek - Kemayoran,"Kemayoran, Jakarta Pusat",4,4,,150 m²,350 m²,Rp 7 Miliar
1716908209-2541,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=682,"@Di jual cepat murah, hitung  tanah Jln utama  Kramat pulo senin  nego deal jakarta pusat","Senen, Jakarta Pusat",,,,150 m²,,"Rp 1,7 Miliar"
1716908209-2542,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=682,#Di jual cepat rumah jual tanah jln utama kramat pulo senin murah nego desl jakarta pusat,"Senen, Jakarta Pusat",,,,150 m²,,"Rp 1,7 Miliar"
