web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,land_area,building_area,price
"1716936965-4115","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=294&urut=2","Rumah Lokasi Terbaik Di Cempaka Putih Tengah","Cempaka Putih, Jakarta Pusat","7","6","LT267 m²","LB470 m²","Rp6,5 Miliar"
"1716936965-4116","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=294&urut=2","Rumah Baru Jadi (New) Di Cempaka Putih Tengah Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","4","LT180 m²","LB278 m²","Rp7,2 Miliar"
"1716936965-4117","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=294&urut=2","Rumah  Di Cempaka Putih Tengah Lokasi Sangat Menjanjikan","Cempaka Putih, Jakarta Pusat","7","6","LT267 m²","LB470 m²","Rp6,5 Miliar"
"1716936965-4118","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=294&urut=2","Rumah Megah Kokoh Siap Huni Di Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","3","2","LT479 m²","LB537 m²","Rp13,5 Miliar"
"1716936965-4119","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=294&urut=2","Rumah Tua Hitung Tanah di Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","0","0","LT381 m²","LB186 m²","Rp6,5 Miliar"
"1716936965-4120","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=294&urut=2","Rumah Hitung Tanah di Cempaka Putih Dekat RS Islam Dan Kampus Yarsi","Cempaka Putih, Jakarta Pusat","4","1","LT252 m²","LB123 m²","Rp4,7 Miliar"
"1716936969-4121","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Rumah Cempaka Putih Jakarta","Cempaka Putih, Jakarta Pusat","3","3","LT177 m²","LB200 m²","Rp6,5 Miliar"
"1716936969-4122","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Rumah Masih Kokoh Dan Siap Huni Di Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","3","2","LT479 m²","LB537 m²","Rp13,5 Miliar"
"1716936969-4123","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Rumah Cempaka Putih Dekat Dwima Plazza  Dan RS Islam","Cempaka Putih, Jakarta Pusat","5","4","LT239 m²","LB239 m²","Rp4,85 Miliar"
"1716936969-4124","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Rumah  Di Cempaka Putih Tengah Lokasi Sangat Menjanjikan","Cempaka Putih, Jakarta Pusat","7","6","LT267 m²","LB470 m²","Rp6,5 Miliar"
"1716936969-4125","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Rumah Cempaka Putih Dekat RS Islam Dan Kampus Yarsi  Hitung Tanah","Cempaka Putih, Jakarta Pusat","4","1","LT252 m²","LB123 m²","Rp4,7 Miliar"
"1716936969-4126","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Rumah Vintage Terawat Lokasi Sangat Strategis di Menteng","Menteng, Jakarta Pusat","5","4","LT365 m²","LB500 m²","Rp45 Miliar"
"1716936969-4127","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Dijual Rumah 2 Lantai Kemayoran Jakarta Pusat","Kemayoran, Jakarta Pusat","5","2","LT133 m²","LB80 m²","Rp3,5 Miliar"
"1716936969-4128","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Rumah Dijual Cempaka Putih Barat, Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","3","LT823 m²","LB389 m²","Rp19 Miliar"
"1716936969-4129","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Dijual Rumah Dalam Gang Strategis Dikemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat","4","4","LT56 m²","LB224 m²","Rp2 Miliar"
"1716936969-4130","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Dijual Rumah Bagus Dan Terawat di Cempaka Putih","Cempaka Putih, Jakarta Pusat","5","5","LT532 m²","LB350 m²","Rp13,3 Miliar"
"1716936969-4131","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Rumah Di Kwitang Senen Jakarta Pusat","Senen, Jakarta Pusat","4","3","LT241 m²","LB350 m²","Rp4,5 Miliar"
"1716936969-4132","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Rumah Masih Kokoh Dan Siap Huni Di Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","3","2","LT479 m²","LB537 m²","Rp13,5 Miliar"
"1716936969-4133","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Rumah Cempaka Putih Dekat Dwima Plazza  Dan RS Islam","Cempaka Putih, Jakarta Pusat","5","4","LT239 m²","LB239 m²","Rp4,85 Miliar"
"1716936969-4134","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Rumah  Di Cempaka Putih Tengah Lokasi Sangat Menjanjikan","Cempaka Putih, Jakarta Pusat","7","6","LT267 m²","LB470 m²","Rp6,5 Miliar"
"1716936969-4135","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","DI JUAL RUMAH MURAH MERIAH HARGA CANTIK 3 menit Stasiun kereta","Sawah Besar, Jakarta Pusat","2","2","LT22 m²","LB41 m²","Rp551 Juta"
"1716936969-4136","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Rumah di Menteng Jakarta Pusat Baru dan Mewah","Menteng, Jakarta Pusat","5","5","LT864 m²","LB1200 m²","Rp100 Miliar"
"1716936969-4137","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Dijual Rumah Kos Kosan Plus Kios Hanya 5 Menit Ke Monas Dan Tugu Tani, Jakarta Pusat 026","Senen, Jakarta Pusat","12","12","LT150 m²","LB1500 m²","Rp3,5 Miliar"
"1716936969-4138","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Dijual Rumah 2lt Bagus Di Menteng Jakarta Pusat","Menteng, Jakarta Pusat","4","0","LT611 m²","LB700 m²","Rp55 Miliar"
"1716936969-4139","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Rumah Mewah 2 Lantai dekat ke Jalan Letjen Suprapto Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","3","3","LT53 m²","LB94 m²","Rp2,4 Miliar"
"1716936969-4140","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=293&urut=2","Dijual Rumah Kos Kosan Plus Kios Hanya 5 Menit Ke Monas Dan Tugu Tani, Jakarta Pusat 026","Senen, Jakarta Pusat","12","12","LT150 m²","LB1500 m²","Rp3,5 Miliar"
"1716936973-4141","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Dijual Murah,bagus Siap Huni Dimenteng jakarta","Menteng, Jakarta Pusat","3","2","LT420 m²","LB230 m²","Rp8,5 Miliar"
"1716936973-4142","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","597 Rumah Classic Mewah di Cimahi Menteng","Menteng, Jakarta Pusat","6","5","LT763 m²","LB800 m²","Rp65 Miliar"
"1716936973-4143","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Rumah Cempaka Putih Dekat Dwima Plazza  Dan RS Islam","Cempaka Putih, Jakarta Pusat","5","4","LT239 m²","LB239 m²","Rp4,85 Miliar"
"1716936973-4144","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Jual Rumah Siap Renovasi Lokasi Premium Menteng Jakarta","Menteng, Jakarta Pusat","5","5","LT517 m²","LB500 m²","Rp13 Miliar"
"1716936973-4145","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Turun Harga!! Rumah Di Daerah Kwitang, Jakarta Pusat","Senen, Jakarta Pusat","5","2","LT241 m²","LB400 m²","Rp4,25 Miliar"
"1716936973-4146","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Rumah  Di Cempaka Putih Tengah Lokasi Sangat Menjanjikan","Cempaka Putih, Jakarta Pusat","7","6","LT267 m²","LB470 m²","Rp6,5 Miliar"
"1716936973-4147","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Rumah Menteng Mewah Belakang Keris Gallery  Rumah Bagus SHM - Sertifikat Hak Milik di Kertosono, Menteng","Menteng, Jakarta Pusat","5","7","LT1100 m²","LB920 m²","Rp110 Miliar"
"1716936973-4148","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Dijual Rumah 2 Lantai di Menteng Jakarta Pusat","Menteng, Jakarta Pusat","6","4","LT374 m²","LB374 m²","Rp13 Miliar"
"1716936973-4149","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Dijual Rumah Siap Huni di Menteng Jakarta Pusat","Menteng, Jakarta Pusat","5","5","LT864 m²","LB1400 m²","Rp95 Miliar"
"1716936973-4150","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Dijual Cepat Rumah 2lt Murah di Jl. Kartini IX, Sawah Besar","Sawah Besar, Jakarta Pusat","3","2","LT114 m²","LB180 m²","Rp3,06 Miliar"
"1716936973-4151","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Rumah Komplek Jalan Lebar 8m di Kwitang Jakarta Pusat","Senen, Jakarta Pusat","5","2","LT241 m²","LB400 m²","Rp3,9 Miliar"
"1716936973-4152","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Rumah Lama Rapih Bebas Banjir di Cempaka Putih , Bisa Nego Tipis","Cempaka Putih, Jakarta Pusat","4","3","LT250 m²","LB250 m²","Rp5 Miliar"
"1716936973-4153","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Jual Rumah Mewah Bagus Terawat Selangkah Dengan Bundaran Hi","Menteng, Jakarta Pusat","5","4","LT764 m²","LB493 m²","Rp75 Miliar"
"1716936973-4154","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Rumah kos aktif di kemayoran murah istimewa","Kemayoran, Jakarta Pusat","0","0","LT218 m²","LB378 m²","Rp3,7 Miliar"
"1716936973-4155","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Jual Cepat Rumah Standart Butuh Renovasi di Sumur Batu, Bisa Nego","Kemayoran, Jakarta Pusat","4","2","LT102 m²","LB145 m²","Rp2,5 Miliar"
"1716936973-4156","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Rumah Mewah Classic Ring 1 Menteng","Menteng, Jakarta Pusat","5","6","LT763 m²","LB800 m²","Rp65 Miliar"
"1716936973-4157","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Rumah di jalan utama Danau Poso Jakarta Pusat","Tanah Abang, Jakarta Pusat","4","2","LT234 m²","LB450 m²","Rp13,5 Miliar"
"1716936973-4158","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Dijual Rumah Brand New di Cempaka Putih Tengah Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","4","LT180 m²","LB275 m²","Rp7,2 Miliar"
"1716936973-4159","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Jual Rumah Berkonsep Europian Clasic di Menteng","Menteng, Jakarta Pusat","15","13","LT925 m²","LB1170 m²","Rp65 Miliar"
"1716936973-4160","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=292&urut=2","Rumah Cempaka Putih Tengah Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","4","LT180 m²","LB278 m²","Rp7,2 Miliar"
"1716936977-4161","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Rumah Minimalis 2 Lantai, bangunan baru di Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat","3","3","LT68 m²","LB136 m²","Rp1,1 Miliar"
"1716936977-4162","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Rumah Bagus Sertifikat Hak Milik di Pusdiklat Kepemimpinan Lan-ri Pejompongan, Jakarta Pusat","Tanah Abang, Jakarta Pusat","6","2","LT272 m²","LB110 m²","Rp5 Miliar"
"1716936977-4163","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Dijual Rumah Siap Huni Bersih Dan Nyaman di Menteng","Menteng, Jakarta Pusat","6","3","LT300 m²","LB260 m²","Rp13,9 Miliar"
"1716936977-4164","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","MEWAH MENTENG! Rumah 2 Lantai SHM Bagus Timur","Menteng, Jakarta Pusat","4","4","LT700 m²","LB800 m²","Rp55 Miliar"
"1716936977-4165","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Dijual Rumah Zaman Belanda Siap Huni di Menteng Jakarta Pusat","Menteng, Jakarta Pusat","12","6","LT947 m²","LB619 m²","Rp44 Miliar"
"1716936977-4166","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","MEWAH BAGUS DI MENTENG Rumah SHM Bagus","Menteng, Jakarta Pusat","5","4","LT395 m²","LB788 m²","Rp33 Miliar"
"1716936977-4167","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Rumah 1 lantai di Cempaka Putih Barat Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","2","LT285 m²","LB236 m²","Rp4,3 Miliar"
"1716936977-4168","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Rumah mewah dengan desain elegan dekat jalan letjen suprapto cempaka putih","Cempaka Putih, Jakarta Pusat","3","3","LT55 m²","LB97 m²","Rp2,47 Miliar"
"1716936977-4169","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Rumah mewah dengan desain elegan dekat jalan letjen suprapto cempaka putih","Cempaka Putih, Jakarta Pusat","3","3","LT55 m²","LB97 m²","Rp2,47 Miliar"
"1716936977-4170","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","di  rumah mewah dan modern di jalan cempaka putih tengah 26e jakarta pusat","Cempaka Putih, Jakarta Pusat","2","3","LT39 m²","LB77 m²","Rp1,39 Miliar"
"1716936977-4171","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Dijual Rumah Siap Huni Lokasi Strategis di Menteng Jakarta Pusat","Menteng, Jakarta Pusat","4","4","LT680 m²","LB700 m²","Rp55 Miliar"
"1716936977-4172","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Dijual Cepat Rumah Siap Huni Lokasi Strategis di Menteng Jakpus","Menteng, Jakarta Pusat","7","8","LT733 m²","LB548 m²","Rp45 Miliar"
"1716936977-4173","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Dijual Rumah Siap Huni Lokasi Strategis di Menteng Jakarta Pusat","Menteng, Jakarta Pusat","4","2","LT909 m²","LB400 m²","Rp55 Miliar"
"1716936977-4174","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Dijual Rumah Luxury Siap Huni Lokasi Strategis di Menteng Jakpus","Menteng, Jakarta Pusat","6","6","LT800 m²","LB700 m²","Rp85 Miliar"
"1716936977-4175","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Dijual Rumah Siap Huni Lokasi Strategis di Menteng Jakpus","Menteng, Jakarta Pusat","4","4","LT650 m²","LB800 m²","Rp60 Miliar"
"1716936977-4176","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Dijual Cepat Rumah Siap Huni Lokasi Strategis di Menteng Jakpus","Menteng, Jakarta Pusat","3","4","LT498 m²","LB350 m²","Rp36 Miliar"
"1716936977-4177","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","di  rumah mewah dan modern di jalan cempaka putih tengah 25","Cempaka Putih, Jakarta Pusat","3","3","LT53 m²","LB94 m²","Rp2,4 Miliar"
"1716936977-4178","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Jual Rumah Menteng Berkonsep Europian Di Menteng Jakarta","Menteng, Jakarta Pusat","15","13","LT925 m²","LB1170 m²","Rp65 Miliar"
"1716936977-4179","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Jual Rumah Siap Huni Bagus Di Menteng Jakarta Pusat","Menteng, Jakarta Pusat","3","3","LT285 m²","LB400 m²","Rp27 Miliar"
"1716936977-4180","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=291&urut=2","Jual Rumah Vintage Siap Renovasi Lokasi Menteng Jakarta Pusat","Menteng, Jakarta Pusat","5","4","LT365 m²","LB500 m²","Rp45 Miliar"
"1716936982-4181","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Rumah Jl Bojonegoro Menteng Harga Dekati NJOP","Menteng, Jakarta Pusat","7","7","LT555 m²","LB600 m²","Rp21,5 Miliar"
"1716936982-4182","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Rumah Cempaka Putih Tidak Banjir Lokasi Nyaman","Cempaka Putih, Jakarta Pusat","4","1","LT139 m²","LB100 m²","Rp2,3 Miliar"
"1716936982-4183","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Rumah Percetakan Negara, Zona Komersil,Cocok Kantor, Kost, Usaha","Johar Baru, Jakarta Pusat","10","10","LT510 m²","LB600 m²","Rp6,8 Miliar"
"1716936982-4184","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Rumah Lama Bagus Murah Menteng Turun Harga","Menteng, Jakarta Pusat","10","10","LT555 m²","LB600 m²","Rp18 Miliar"
"1716936982-4185","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Beli Tanah Dapat Rumahnya Di Cempaka Putih Tengah","Cempaka Putih, Jakarta Pusat","4","3","LT398 m²","LB500 m²","Rp6,5 Miliar"
"1716936982-4186","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","RUMAH 2 LANTAI GUNUNG SAHARI SENEN ROW JALAN LEBAR POSISI HOEK LOKASI STRATEGIS","Senen, Jakarta Pusat","6","3","LT160 m²","LB220 m²","Rp3,9 Miliar"
"1716936982-4187","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","RUMAH KEMAYORAN SIAP HUNI HARGA DIBAWAH NJOP","Kemayoran, Jakarta Pusat","2","2","LT156 m²","LB100 m²","Rp1,5 Miliar"
"1716936982-4188","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Rumah Di Cempaka Putih Barat Jakarta Pusat","Cempaka Putih, Jakarta Pusat","3","3","LT145 m²","LB260 m²","Rp3,75 Miliar"
"1716936982-4189","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Dijual Rumah Lama Hitung Tanah di Menteng Jakarta Pusat","Menteng, Jakarta Pusat","4","3","LT441 m²","LB250 m²","Rp28 Miliar"
"1716936982-4190","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Rumah 2 lantai Menteng area","Menteng, Jakarta Pusat","4","4","LT474 m²","LB1400 m²","Rp65 Miliar"
"1716936982-4191","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Dijual Rumah Lama Hitung Tanah di Menteng Jakarta Pusat","Menteng, Jakarta Pusat","4","3","LT441 m²","LB250 m²","Rp28 Miliar"
"1716936982-4192","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Rumah Kost 20 Kamar Kost, 10 Kamar Mandi, 3 Lantai, Shm, 6m Nego","Sawah Besar, Jakarta Pusat","20","10","LT160 m²","LB350 m²","Rp6 Miliar"
"1716936982-4193","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Sa.099 Dijual Rumah Cempaka Putih 2 Lantai Unit Bagus Kosongan","Cempaka Putih, Jakarta Pusat","5","3","LT108 m²","LB250 m²","Rp3 Miliar"
"1716936982-4194","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Sa.099 Dijual Rumah Cempaka Putih 2 Lantai Unit Bagus Kosongan","Cempaka Putih, Jakarta Pusat","5","3","LT108 m²","LB250 m²","Rp3 Miliar"
"1716936982-4195","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Rumah Kos kosan di Jakarta Pusat","Senen, Jakarta Pusat","0","0","LT198 m²","LB600 m²","Rp8,5 Miliar"
"1716936982-4196","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Rumah Hitung Tanah Kemayoran","Kemayoran, Jakarta Pusat","2","2","LT384 m²","LB120 m²","Rp2,8 Miliar"
"1716936982-4197","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Beli Tanah Dapat Rumahnya Di Cempaka Putih Tengah","Cempaka Putih, Jakarta Pusat","4","3","LT398 m²","LB500 m²","Rp6,5 Miliar"
"1716936982-4198","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Dijual Rumah di Bungur Besar Jakarta Pusat","Senen, Jakarta Pusat","1","1","LT118 m²","LB90 m²","Rp2 Miliar"
"1716936982-4199","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Rumah Tua Hitung Tanah di Cempaka Putih","Cempaka Putih, Jakarta Pusat","0","0","LT209 m²","LB150 m²","Rp4,59 Miliar"
"1716936982-4200","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=290&urut=2","Jual Rumah Mewah Suasana Asri Lokasi Bagus Di Menteng","Menteng, Jakarta Pusat","9","6","LT1400 m²","LB2000 m²","Rp112 Miliar"
"1716936992-4201","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah Cempaka Putih Tidak Banjir Lokasi Nyaman","Cempaka Putih, Jakarta Pusat","4","1","LT139 m²","LB100 m²","Rp2,3 Miliar"
"1716936992-4202","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah Masih Kokoh Dan Siap Huni Di Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","3","2","LT479 m²","LB537 m²","Rp13,5 Miliar"
"1716936992-4203","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","DIJUAL : Dijual Rumah Depan Taman Dan Nyaman Di Menteng, Jakarta Pusat","Menteng, Jakarta Pusat","5","4","LT652 m²","LB405 m²","Rp35 Miliar"
"1716936992-4204","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah 2 lantai Rawasari Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","2","LT170 m²","LB250 m²","Rp4,5 Miliar"
"1716936992-4205","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","kemayoran","Kemayoran, Jakarta Pusat","3","2","LT270 m²","LB270 m²","Rp5,4 Miliar"
"1716936992-4206","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah 2 Lantai di Taman Solo Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","2","3","LT39 m²","LB77 m²","Rp1,65 Miliar"
"1716936992-4207","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah Siap Huni Area Prime di Menteng, Jakarta Pusat","Menteng, Jakarta Pusat","9","9","LT925 m²","LB1585 m²","Rp65 Miliar"
"1716936992-4208","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah Cantik 2 Lantai di Kemayoran Dijual Murah, Strategis di Pusat Kota","Kemayoran, Jakarta Pusat","4","5","LT205 m²","LB215 m²","Rp3,5 Miliar"
"1716936992-4209","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah Cempaka Putih Dekat Dwima Plazza  Dan RS Islam","Cempaka Putih, Jakarta Pusat","5","4","LT239 m²","LB239 m²","Rp4,85 Miliar"
"1716936992-4210","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah Jalan Kramat Jaya Baru, Johar Baru - Jakarta Pusat","Johar Baru, Jakarta Pusat","5","3","LT288 m²","LB180 m²","Rp8,5 Miliar"
"1716936992-4211","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah Lama Di Jl. Lombok, Menteng Dekat Ke Thamrin","Menteng, Jakarta Pusat","0","0","LT380 m²","LB400 m²","Rp26 Miliar"
"1716936992-4212","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Dijual Rumah Mewah Rajawali Selatan Lt 324 M2 Hook Lokasi Strategis Harga Menarik Jarang Ada","Kemayoran, Jakarta Pusat","6","6","LT324 m²","LB650 m²","Rp9 Miliar"
"1716936992-4213","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah Masih Kokoh Dan Siap Huni Di Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","3","2","LT479 m²","LB537 m²","Rp13,5 Miliar"
"1716936992-4214","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah Cempaka Putih Dekat Dwima Plazza  Dan RS Islam","Cempaka Putih, Jakarta Pusat","5","4","LT239 m²","LB239 m²","Rp4,85 Miliar"
"1716936992-4215","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah Mewah Di Kawasan Elit Premium Cempaka Putih","Cempaka Putih, Jakarta Pusat","4","4","LT180 m²","LB280 m²","Rp7,2 Miliar"
"1716936992-4216","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah  Di Cempaka Putih Tengah Lokasi Sangat Menjanjikan","Cempaka Putih, Jakarta Pusat","7","6","LT267 m²","LB470 m²","Rp6,5 Miliar"
"1716936992-4217","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=289&urut=2","Rumah Cempaka Putih Siap Huni Dekat Ke Tempat Kuliner","Cempaka Putih, Jakarta Pusat","3","3","LT177 m²","LB200 m²","Rp6,5 Miliar"
