web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,land_area,building_area,price
"1716939520-957","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=45","RUMAH+ KOSAN+ KIOS CEMPAKA SARI KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","4","2","250m2","400m2","Rp 5,5 Miliar"
"1716939520-958","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=45","APARTEMEN SPRINGHILL KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","3","2","99m2","99m2","Rp 1,3 Miliar"
"1716939520-959","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=45","RUMAH DI KARTINI JAKARTA PUSAT","Kartini, Jakarta Pusat","6","4","296m2","219m2","Rp 7 Miliar"
"1716939520-960","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=45","RUKO DI KREKOT PASAR BARU JAKARTA PUSAT","Pasar Baru, Jakarta Pusat","8","4","126m2","396m2","Rp 7 Miliar"
"1716939520-961","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=45","LUXURY APARTMENT, TOWER THE MANSION, LE PARC, THAMRIN NINE, JAKARTA PUSAT, DUPLEX UNIT","Thamrin, Jakarta Pusat","4+1","4+1","1200m2","1200m2","Rp 84 Miliar"
"1716939524-962","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=44","Rumah sederhana di jakarta Pusat","Kemayoran, Jakarta Pusat","3","2","153m2","153m2","Rp 2,5 Miliar"
"1716939524-963","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=44","rumah karang anyer kos kosan jakarta pusat","Karang Anyar, Jakarta Pusat","8","2","45m2","135m2","Rp 1,45 Miliar"
"1716939524-964","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=44","rumah dwiwarna layak huni jakarta pusat","Sawah Besar, Jakarta Pusat","3","2","30m2","75m2","Rp 950 Juta"
"1716939524-965","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=44","RUMAH 1 1/2 LANTAI DI JLN NARADA, TANAH TINGGI, JOHAR BARU, JAKARTA PUSAT","Johar Baru, Jakarta Pusat","4+1","2+1","160m2","200m2","Rp 3,9 Miliar"
"1716939524-966","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=44","Rumah kost 3 Lantai dekat stasiun di Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat","15","5","200m2","250m2","Rp 7 Miliar"
"1716939524-967","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=44","Rumah 2 Lantai Siap Huni di Petojo, Cideng, Jakarta Pusat","Cideng, Jakarta Pusat","4","4","165m2","300m2","Rp 3,2 Miliar"
"1716939524-968","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=44","GUESTHOUSE MASIH AKTIF FULL FURNISHED LOKASI STRATEGIS DI JAKARTA PUSAT","Bendungan Hilir, Jakarta Pusat","20","20","363m2","1040m2","Rp 38 Miliar"
"1716939524-969","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=44","APARTEMEN CANTIK FULLY FURNISHED DI PURI KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","1","1","36m2","36m2","Rp 450 Juta"
"1716939524-970","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=44","apartemen siap huni, Bisa KPA lokasi di Kemayoran Jakpus,jakarta","Kemayoran, Jakarta Pusat","2","1","43m2","43m2","Rp 579 Juta"
"1716939524-971","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=44","RUKO JEMBATAN LIMA GAMBIR JAKARTA PUSAT","Gambir, Jakarta Pusat","","4","66m2","264m2","Rp 3,3 Miliar"
"1716939524-972","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=44","APARTEMEN SPRINGHILL TERRACE TOWER OAKWOOD DEKAT PEKAN RAYA JAKARTA-JAKARTA PUSAT,LANTAI 6 & UNFURNISH & PPJB","Kemayoran, Jakarta Pusat","2","1","58m2","58m2","Rp 825 Juta"
"1716939524-973","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=44","Jual Rumah Strategis 2 Lantai di Serdang Kemayoran","Kemayoran, Jakarta Pusat","3","3","676m2","250m2","Rp 13,5 Miliar"
"1716939527-974","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=43","APARTEMEN GRAND PALACE KEMAYORAN JAKARTA PUSAT - LANTAI 6","Kemayoran, Jakarta Pusat","2+1","3","70m2","70m2","Rp 660 Juta"
"1716939527-975","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=43","RUKO KREKOT PASAR BARU JAKARTA PUSAT - 3 1/2 LANTAI","Pasar Baru, Jakarta Pusat","","3","126m2","396m2","Rp 7 Miliar"
"1716939527-976","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=43","RUKO PASAR BARU SAWAH BESAR JAKARTA PUSAT - RUKO NYA GANDENG, 4 LANTAI","Sawah Besar, Jakarta Pusat","35","10","148m2","350m2","Rp 6,5 Miliar"
"1716939527-977","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=43","RUKO KARTINI SAWAH BESAR JAKARTA PUSAT - 3 1/2 LANTAI","Kartini, Jakarta Pusat","4+1","3","48m2","150m2","Rp 2,5 Miliar"
"1716939527-978","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=43","APARTEMEN SPRINGHILL TERRACE KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","3.1","2.1","99m2","99m2","Rp 1,5 Miliar"
"1716939527-979","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=43","RUKO TANAH ABANG JAKARTA PUSAT - RUKO GANDENG & 3 LANTAI","Tanah Abang, Jakarta Pusat","6","5","295m2","806m2","Rp 30 Miliar"
"1716939527-980","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=43","APARTEMEN THAMRIN EXECUTIVE KEBON MELATI JAKARTA PUSAT - STUDIO","Kebon Kacang, Jakarta Pusat","1","1","27m2","27m2","Rp 1,1 Miliar"
"1716939527-981","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=43","HOTEL GUNUNG SAHARI JAKARTA PUSAT - 7 LANTAI & SIAP PAKAI","Gunung Sahari, Jakarta Pusat","141","141","600m2","1000m2","Rp 40 Miliar"
"1716939527-982","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=43","RUMAH KALIBARU TIMUR BUNGUR SENEN JAKARTA PUSAT - LANTAI 1 & HITUNG TANAH","Bungur, Jakarta Pusat","3","2","279m2","140m2","Rp 4,5 Miliar"
"1716939527-983","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=43","RUMAH ASRI DI KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","5","4","120m2","220m2","Rp 2,5 Miliar"
"1716939527-984","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=43","LE PARC APARTMENT THAMRINE NINE COMPLEX JAKARTA PUSAT","Thamrin, Jakarta Pusat","3+1","3+1","193m2","193m2","Rp 14 Miliar"
"1716939527-985","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=43","RUMAH NYAMAN RAPI & LOKASI STRATEGIS DI KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","4","3","77m2","122m2","Rp 950 Juta"
"1716939531-986","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=42","RUMAH KEMAYORAN COCOK UNTUK RUMAH KOS JAKARTA PUSAT","Kemayoran, Jakarta Pusat","8","8","179m2","350m2","Rp 3 Miliar"
"1716939531-987","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=42","Rumah Kost di Jakarta Pusat Harga Ekonomis Gak Sampai 1M!!","Sawah Besar, Jakarta Pusat","8","5","141m2","141m2","Rp 990 Juta"
"1716939531-988","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=42","RUMAH MURAH SIAP HUNI DI KRAMAT JAYA BARU JAKARTA PUSAT","Kramat, Jakarta Pusat","4+1","4+2","143m2","250m2","Rp 3,5 Miliar"
"1716939531-989","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=42","RUMAH SIAP HUNI DI KRAMAT JAYA BARU,JOHAR BARU,JAKARTA PUSAT","Kramat, Jakarta Pusat","3","3","45m2","130m2","Rp 1,5 Miliar"
"1716939531-990","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=42","RUKO 41/2 LANTAI GANDENG 2 DAN TANAH KAVLING CIDENG JAKARTA PUSAT","Cideng, Jakarta Pusat","","4","240m2","720m2","Rp 20 Miliar"
"1716939531-991","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=42","RUMAH PEJOMPONGAN, BENDUNGAN HILIR, JAKARTA PUSAT","Bendungan Hilir, Jakarta Pusat","3+2","3+1","170m2","200m2","Rp 3,95 Miliar"
"1716939531-992","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=42","Apartemen Menteng Park 2BR Full Furnished Cikini Raya Jakarta Pusat Murah","Menteng, Jakarta Pusat","2","1","1m2","58m2","Rp 2,7 Miliar"
"1716939531-993","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=42","rumah kramat senen jakarta pusat","Kramat, Jakarta Pusat","2","2","60m2","102m2","Rp 1,5 Miliar"
"1716939531-994","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=42","RUMAH BRAND NEW DI CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","4+1","5","150m2","250m2","Rp 5,5 Miliar"
"1716939531-995","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=42","DI JUAL CEPAT RUMAH HITUNG TANAH 2 KAVLING COCOK UNTUK USAHA/KOS KOSAN/RUMAH KONTRAKAN DAERAH SENEN, JAKARTA PUSAT","Senen, Jakarta Pusat","5","3","945m2","288m2","Rp 18,9 Miliar"
"1716939531-996","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=42","DIJUAL/DISEWA RUKO 2 1/4 LT JL. KRAMAT JAYA JOHAR BARU JAKARTA PUSAT","Johar Baru, Jakarta Pusat","4","2+1","142m2","250m2","Rp 4,5 Miliar"
"1716939531-997","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=42","RUKO 4 LANTAI JEMBATAN LIMA INDAH DURI PULO KH MAS MANSYUR JAKARTA PUSAT","Gambir, Jakarta Pusat","","","66m2","264m2","Rp 3,3 Miliar"
"1716939534-998","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=41","MURAH!! APARTMENT  THAMRIN RESIDENCE 1BR, THAMRIN, JAKARTA PUSAT, FULL FURNISHED","Thamrin, Jakarta Pusat","1","1","37m2","37m2","Rp 1,65 Miliar"
"1716939534-999","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=41","RUMAH JL SALEMBA BLUNTAS, JAKARTA PUSAT","Salemba, Jakarta Pusat","4+1","3+1","471m2","450m2","Rp 12,24 Miliar"
"1716939534-1000","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=41","RUMAH GUNUNG SAHARI RAYA, JAKARTA PUSAT","Gunung Sahari, Jakarta Pusat","4","3","107m2","180m2","Rp 2,3 Miliar"
"1716939534-1001","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=41","APARTMENT ROYALE SPRINGHILL, KEMAYORAN, JAKARTA PUSAT, 1BR,  FULL FURNISHED","Kemayoran, Jakarta Pusat","1","1","57m2","57m2","Rp 1,2 Miliar"
"1716939534-1002","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=41","Rumah kantor 2 lantai Luas 621m2 di Tanah Abang Jakarta Pusat","Tanah Abang, Jakarta Pusat","1","1","621m2","1000m2","Rp 24,84 Miliar"
"1716939534-1003","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=41","Di Jual Rmh Tua masih layak huni di Tmn Bendungan Jatiluhur Hilir  Jakarta Pusat","Bendungan Hilir, Jakarta Pusat","5","2","195m2","170m2","Rp 5,9 Miliar"
"1716939534-1004","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=41","RUMAH MANGGA BESAR JAKARTA PUSAT SIAP HUNI","Karang Anyar, Jakarta Pusat","3","2","119m2","98m2","Rp 1,35 Miliar"
"1716939534-1005","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=41","Apartement Green Pramuka Jakarta Pusat","Cempaka Putih, Jakarta Pusat","2","1","33m2","3m2","Rp 500 Juta"
"1716939534-1006","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=41","Gedung 5 Lantai Di Gunung Sahari Jakarta Pusat","Gunung Sahari, Jakarta Pusat","","12","1145m2","3500m2","Rp 85 Miliar"
"1716939534-1007","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=41","Apartemen The Mansion Kemayoran Bougenville Jakarta Pusat","Kemayoran, Jakarta Pusat","1","1","35m2","35m2","Rp 475 Juta"
"1716939534-1008","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=41","Rumah Siap Huni Di Johar Baru Jakarta Pusat","Johar Baru, Jakarta Pusat","2","3","105m2","160m2","Rp 1,75 Miliar"
"1716939534-1009","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=41","Apartemen Grand Palace Kemayoran Jakarta Pusat","Kemayoran, Jakarta Pusat","2","2","68m2","68m2","Rp 600 Juta"
"1716939538-1010","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=40","APARTEMEN SALEMBA RESIDENCE JAKARTA PUSAT","Salemba, Jakarta Pusat","2","1","55m2","55m2","Rp 1,3 Miliar"
"1716939538-1011","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=40","RUKO TANAH ABANG 3, JAKARTA PUSAT, MURAH","Tanah Abang, Jakarta Pusat","","4","60m2","240m2","Rp 3,3 Miliar"
"1716939538-1012","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=40","MURAH!!! RUMAH HITUNG TANAH!!! Jl. YUSUF ADIWINATA, MENTENG, JAKARTA PUSAT","Menteng, Jakarta Pusat","","1","716m2","650m2","Rp 53,7 Miliar"
"1716939538-1013","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=40","APARTEMEN EKSKLUSIF BRAND NEW DI MENTENG JAKARTA PUSAT","Menteng, Jakarta Pusat","2+1","2+1","158m2","158m2","Rp 7,9 Miliar"
"1716939538-1014","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=40","RUMAH GUNUNG SAHARI JAKARTA PUSAT HITUNG TANAH","Gunung Sahari, Jakarta Pusat","7","5","278m2","210m2","Rp 7,5 Miliar"
"1716939538-1015","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=40","RUMAH CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","4","4+1","513m2","271m2","Rp 15 Miliar"
"1716939538-1016","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=40","Apartemen Mansion Bougenville Tower Fontana Semi Furnish  Jakarta Pusat","Kemayoran, Jakarta Pusat","","1","64m2","64m2","Rp 1,55 Miliar"
"1716939538-1017","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=40","Apartemen Studio Full Furnished Cosmo Terrace Jakarta Pusat","KH Mas Mansyur, Jakarta Pusat","1","1","34m2","34m2","Rp 890 Juta"
"1716939538-1018","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=40","Apartemen Mewah Gandeng The Mansion Jasmine Kemayoran Tower Torada Jakarta Pusat","Kemayoran, Jakarta Pusat","3","2","147m2","147m2","Rp 3,52 Miliar"
"1716939538-1019","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=40","Jual Ruko Ke 3 (D) Percetakan Negara Jakarta Pusat","Percetakan Negara, Jakarta Pusat","","4","54m2","216m2","Rp 4,25 Miliar"
"1716939538-1020","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=40","Jual Ruko Ke 2 (C) 4 Lt Percetakan Negara  Jakarta Pusat","Percetakan Negara, Jakarta Pusat","","4","54m2","216m2","Rp 4,25 Miliar"
"1716939538-1021","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=40","Jual Ruko ke 1 (B) 4 Lt Percetakan Negara Jakarta Pusat","Percetakan Negara, Jakarta Pusat","","4","54m2","216m2","Rp 4,25 Miliar"
"1716939541-1022","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=39","RUKO MURAH COCOK BUAT USAHA DI GAJAH MADA JAKARTA PUSAT","Gajah Mada, Jakarta Pusat","1","3","105m2","270m2","Rp 8 Miliar"
"1716939541-1023","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=39","Rumah 2 Lantai Di jalan Johar Baru Utara, Johar Baru - Jakarta Pusat","Johar Baru, Jakarta Pusat","4+1","2","139m2","100m2","Rp 2 Miliar"
"1716939541-1024","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=39","rumah tingkat, siap huni/ renov untuk kos-kosan atau tempat usaha  , kawasan strategis dan bebas banjir , garasi bisa masuk 2 mobil","Salemba, Jakarta Pusat","8","6","295m2","150m2","Rp 7 Miliar"
"1716939541-1025","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=39","Rumah Di jalan Mardani Raya, Cempaka Putih Barat - Jakarta Pusat","Cempaka Putih, Jakarta Pusat","5","4","550m2","390m2","Rp 12 Miliar"
"1716939541-1026","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=39","Apartement Siap Huni Arandra Cempaka putih - Jakarta Pusat","Cempaka Putih, Jakarta Pusat","2","2","75m2","75m2","Rp 2,92 Miliar"
"1716939541-1027","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=39","Rumah Di jalan Karang Anyar A Raya, Mangga Besar - Jakarta Pusat","Karang Anyar, Jakarta Pusat","3","2","286m2","200m2","Rp 6,5 Miliar"
"1716939541-1028","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=39","Rumah 2 Lantai Di jalan Pramuka Sari, Percetakan Negara - Jakarta Pusat","Percetakan Negara, Jakarta Pusat","3","4","67m2","78m2","Rp 2,5 Miliar"
"1716939541-1029","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=39","Rumah 2 Lantai Di jalan Johar Baru- Jakarta Pusat","Johar Baru, Jakarta Pusat","2","2","66m2","125m2","Rp 1,95 Miliar"
"1716939541-1030","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=39","Apartemen Menara Jakarta Kemayoran, Tower Equinox  - Jakarta Pusat","Kemayoran, Jakarta Pusat","2","1","49m2","49m2","Rp 1,65 Miliar"
"1716939541-1031","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=39","RUMAH STRATEGIS DI JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","6","3","84m2","168m2","Rp 3 Miliar"
"1716939541-1032","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=39","apartemen oasis jakarta pusat","Senen, Jakarta Pusat","4","3","299m2","299m2","Rp 3,5 Miliar"
"1716939541-1033","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=39","RUMAH HITUNG TANAH DI CEMPAKA PUTIH - JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","5","2","209m2","150m2","Rp 4,59 Miliar"
"1716939545-1034","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=38","LUXURY APARTMENT, TOWER TOWNHOME, LE PARC RESIDENCES, THAMRIN NINE, JAKARTA PUSAT, TRIPLEX UNIT","Thamrin, Jakarta Pusat","4+1","4+1","635m2","635m2","Rp 44,5 Miliar"
"1716939545-1035","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=38","Rumah 2 Lantai & Letter L di Cempaka Putih","Cempaka Putih, Jakarta Pusat","3+1","2+1","134m2","94m2","Rp 1,85 Miliar"
"1716939545-1036","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=38","RUMAH BESAR SEDERHANA DI JANUR KUNING","Kelapa Gading, Jakarta Utara","4+1","3+1","320m2","300m2","Rp 8,3 Miliar"
"1716939545-1037","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=38","MURAH 2BR MEDITERANIA BOULEVARD KEMAYORAN, JAKARTA PUSAT","Kemayoran, Jakarta Pusat","2","1","45m2","45m2","Rp 565 Juta"
"1716939545-1038","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=38","RUKO DI TANAH ABANG JAKARTA PUSAT 3,5 LANTAI HARGA NJOP","Tanah Abang, Jakarta Pusat","6","3","120m2","217m2","Rp 3,8 Miliar"
"1716939545-1039","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=38","Tempat Usaha lokasi strategis terletak diPusat Kota Kramat Raya,  kecamatan Senen, Jakarta Pusat","Kramat, Jakarta Pusat","5","5","444m2","300m2","Rp 19 Miliar"
"1716939545-1040","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=38","RUKO/RUMAH/GUDANG DI DAERAH PETOJO, GAMBIR, JAKARTA PUSAT","Petojo, Jakarta Pusat","4","3","78m2","300m2","Rp 3,5 Miliar"
"1716939545-1041","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=38","RUMAH KOS AKTIF BUNGUR BESAR JAKARTA PUSAT LOKASI STRATEGIS","Bungur, Jakarta Pusat","15","13","271m2","430m2","Rp 5,2 Miliar"
"1716939545-1042","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=38","Ruko 3 Lantai di Cideng Jakarta Pusat","Cideng, Jakarta Pusat","Null","1","131m2","237m2","Rp 6,8 Miliar"
"1716939545-1043","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=38","APARTEMEN MENARA JAKARTA KEMAYORAN 1BR SEMI IFURNISHED JAKARTA PUSAT","Kemayoran, Jakarta Pusat","1","1","40m2","40m2","Rp 1,4 Miliar"
"1716939545-1044","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=38","RUMAH BANGUNAN BARU & LOKASI BAGUS  DI KEMAYORAN JAKARTA PUSAT, SANGAT STRATEGIS","Kemayoran, Jakarta Pusat","3","3","68m2","95m2","Rp 1,07 Miliar"
"1716939545-1045","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=38","RUKO JALAN GARUDA JAKARTA PUSAT STRATEGIS","Gunung Sahari, Jakarta Pusat","1","3","120m2","140m2","Rp 6 Miliar"
"1716939549-1046","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=37","RUMAH BARU BENHIL JAKARTA PUSAT MODERN MINIMALIS SIAP HUNI","Bendungan Hilir, Jakarta Pusat","3+1","3","234m2","520m2","Rp 14 Miliar"
"1716939549-1047","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=37","RUMAH PEJOMPONGAN BENHIL JAKARTA PUSAT, LOKASI SUPER STRATEGIS","Pejompongan, Jakarta Pusat","7","5","480m2","450m2","Rp 26 Miliar"
"1716939549-1048","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=37","RUMAH TUA HITUNG TANAH DI BENHIL JAKARTA PUSAT","Bendungan Hilir, Jakarta Pusat","2","1","120m2","100m2","Rp 4 Miliar"
"1716939549-1049","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=37","TANAH DI BENDUNGAN HILIR JAKARTA PUSAT UNTUK KOMERSIL","Bedungan Jatiluhur, Jakarta Pusat","","","500m2","","Rp 60 Juta/m2"
"1716939549-1050","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=37","RUMAH 1 LANTAI SIAP HUNI LOKASI SANGAT STRATEGIS DI CEMPAKA PUTIH TENGAH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","3+1","3","261m2","200m2","Rp 5,8 Miliar"
"1716939549-1051","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=37","RUMAH KOST AKTIF DI JAKARTA PUSAT DEKAT HALTE TRANSJAKARTA, BANDARA","Bungur, Jakarta Pusat","15","13","271m2","430m2","Rp 5,2 Miliar"
"1716939549-1052","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=37","RUMAH GOLF RESIDENCE KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","4+1","3","200m2","285m2","Rp 10 Miliar"
"1716939549-1053","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=37","SUDIRMAN PARK DI KARET TENGSIN JAKARTA PUSAT","Karet Tengsin, Jakarta Pusat","2","1","47m2","47m2","Rp 970 Juta"
"1716939549-1054","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=37","rumah gunung sahari 3.7 x 12 jakarta pusat","Gunung Sahari, Jakarta Pusat","2","3","44.4m2","111m2","Rp 750 Juta"
"1716939549-1055","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=37","LUXURY APARTMENT, TOWER TERRACE, LE PARC, THAMRIN NINE, JAKARTA PUSAT, TYPICAL UNIT","Thamrin, Jakarta Pusat","3+1","3+1","193m2","193m2","Rp 14 Miliar"
